creationDate,fuelType,mainProvince,make,model,price,km,title,url,seller_name,seller_isProfessional,first_seen,last_seen
2024-12-26T09:48:30Z,Híbrido enchufable,Sevilla,KIA,Sportage,40990,14083,KIA Sportage 1.6 TGDi PHEV GTline 4x4,https://www.coches.net/kia-sportage-16-tgdi-phev-198kw-265cv-gtline-4x4-5p-electrico-hibrido-2023-en-sevilla-59503770-covo.aspx,CONQUERO OCASIÓN,True,2026-02-23,2026-02-23
2025-12-18T08:51:23Z,Eléctrico,Sevilla,KIA,EV6,41390,5590,KIA EV6 GTLine 774kWh RWD Long Range,https://www.coches.net/kia-ev6-gtline-774kwh-168kw-rwd-long-range-5p-electrico-hibrido-2023-en-sevilla-62246981-covo.aspx,CONQUERO OCASIÓN,True,2026-02-23,2026-02-23
2025-11-19T13:58:55Z,Eléctrico,Sevilla,KIA,EV6,46540,8,KIA EV6 GTLine 774kWh AWD Long Range,https://www.coches.net/kia-ev6-gtline-774kwh-239kw-awd-long-range-5p-electrico-hibrido-2023-en-sevilla-62020860-covo.aspx,CONQUERO OCASIÓN,True,2026-02-23,2026-02-23
2026-01-16T14:47:46Z,Eléctrico,Sevilla,MG,Cyberster,54990,1,MG Cyberster GT DUAL MOTOR,https://www.coches.net/mg-cyberster-gt-dual-motor-2p-electrico-hibrido-2024-en-sevilla-62423983-covo.aspx,CONQUERO OCASIÓN,True,2026-02-23,2026-02-23
2025-03-05T10:03:19Z,Eléctrico,Sevilla,KIA,EV9,59900,3933,KIA EV9 GTLine 998kWh AWD 7pl,https://www.coches.net/kia-ev9-gtline-998kwh-283kw-awd-7pl-5p-electrico-hibrido-2024-en-sevilla-60025370-covo.aspx,CONQUERO OCASIÓN,True,2026-02-23,2026-02-23
2026-02-21T21:46:01Z,Diésel,Sevilla,PEUGEOT,2008,13990,79312,PEUGEOT 2008 Allure BlueHDI 100 SS BVM6,https://www.coches.net/peugeot-2008-allure-bluehdi-100-ss-bvm6-5p-diesel-2020-en-sevilla-70030229-covo.aspx,CONQUERO OCASIÓN,True,2026-02-23,2026-02-23
2026-02-23T10:27:20Z,Diésel,Sevilla,RENAULT,Clio,13990,55100,RENAULT Clio Intens Blue dCi,https://www.coches.net/renault-clio-intens-blue-dci-63-kw-85cv-5p-diesel-2019-en-sevilla-70036819-covo.aspx,Carplus Sevilla,True,2026-02-23,2026-02-23
2026-02-14T13:28:40Z,Diésel,Sevilla,SEAT,Arona,15490,99000,SEAT Arona 1.6 TDI Style Ecomotive,https://www.coches.net/seat-arona-16-tdi-70kw-95cv-style-ecomotive-5p-diesel-2020-en-sevilla-62643635-covo.aspx,Stylo Motor,True,2026-02-23,2026-02-23
2026-02-13T10:26:52Z,Diésel,Sevilla,RENAULT,Clio,10990,88000,RENAULT Clio Business dCi 18,https://www.coches.net/renault-clio-business-dci-66kw-90cv-18-5p-diesel-2018-en-sevilla-62635096-covo.aspx,Stylo Motor,True,2026-02-23,2026-02-23
2026-02-13T10:24:14Z,Híbrido,Sevilla,RENAULT,Grand Scénic,14990,113000,RENAULT Grand Scénic Zen dCi Hybrid Assist,https://www.coches.net/renault-grand-scenic-zen-dci-81kw-110cv-hybrid-assist-5p-electrico-hibrido-2018-en-sevilla-62635067-covo.aspx,Stylo Motor,True,2026-02-23,2026-02-23
2026-02-13T10:21:13Z,Diésel,Sevilla,RENAULT,Clio,11990,59000,RENAULT Clio Business dCi 18,https://www.coches.net/renault-clio-business-dci-55kw-75cv-18-5p-diesel-2018-en-sevilla-62635044-covo.aspx,Stylo Motor,True,2026-02-23,2026-02-23
2026-01-31T11:42:23Z,Gasolina,Sevilla,AUDI,A5,48790,88000,AUDI A5 RS5 Sportback TFSI quattro tiptron,https://www.coches.net/audi-a5-rs5-sportback-tfsi-331kw-quattro-tiptron-5p-gasolina-2019-en-sevilla-62531463-covo.aspx,Stylo Motor,True,2026-02-23,2026-02-23
2026-01-01T10:43:44Z,Diésel,Sevilla,BMW,X4,36800,142000,BMW X4 xDrive30d,https://www.coches.net/bmw-x4-xdrive30d-5p-diesel-2020-en-sevilla-62326409-covo.aspx,Autocasion Stadium,True,2026-02-23,2026-02-23
2026-02-17T22:13:46Z,Diésel,Sevilla,VOLKSWAGEN,Passat,18999,92000,VOLKSWAGEN Passat Business 2.0 TDI DSG,https://www.coches.net/volkswagen-passat-business-20-tdi-90kw-122cv-dsg-4p-diesel-2022-en-sevilla-62668015-covo.aspx,Autocasion Stadium,True,2026-02-23,2026-02-23
2026-02-23T12:54:28Z,Gasolina,Sevilla,PEUGEOT,308,8890,141079,PEUGEOT 308 Allure PureTech 130 SS EAT8,https://www.coches.net/peugeot-308-5p-allure-puretech-130-ss-eat8-5p-gasolina-2020-en-sevilla-70038842-covo.aspx,Motorevo Sevilla,True,2026-02-23,2026-02-23
2026-02-23T10:28:04Z,Gasolina,Sevilla,RENAULT,Clio,14960,56450,RENAULT Clio Evolution TCe,https://www.coches.net/renault-clio-evolution-tce-67-kw-91cv-5p-gasolina-2022-en-sevilla-70036829-covo.aspx,Carplus Sevilla,True,2026-02-23,2026-02-23
2026-02-23T09:19:38Z,Gasolina,Sevilla,OPEL,Corsa,12299,53288,OPEL Corsa 1.2T XHL Edition,https://www.coches.net/opel-corsa-12t-xhl-74kw-100cv-edition-5p-gasolina-2023-en-sevilla-70035990-covo.aspx,Autohero Sevilla,True,2026-02-23,2026-02-23
2026-02-23T10:27:29Z,Gasolina,Sevilla,CITROEN,C3,12490,51200,CITROEN C3 PureTech You,https://www.coches.net/citroen-c3-puretech-60kw-83cv-you-5p-gasolina-2023-en-sevilla-70036822-covo.aspx,Carplus Sevilla,True,2026-02-23,2026-02-23
2026-02-23T09:19:46Z,Gasolina,Sevilla,CITROEN,C3,11499,19358,CITROEN C3 PureTech Feel Pack,https://www.coches.net/citroen-c3-puretech-60kw-83cv-feel-pack-5p-gasolina-2021-en-sevilla-70036011-covo.aspx,Autohero Sevilla,True,2026-02-23,2026-02-23
2026-01-16T11:58:54Z,Diésel,Sevilla,PEUGEOT,308,11990,86000,PEUGEOT 308 SW Active BlueHDi 130 SS,https://www.coches.net/peugeot-308-sw-active-bluehdi-130-ss-5p-diesel-2021-en-sevilla-62422385-covo.aspx,Stylo Motor,True,2026-02-23,2026-02-23
2026-01-30T19:38:22Z,Híbrido,Sevilla,TOYOTA,Corolla,15990,156113,TOYOTA Corolla 1.8 125H ACTIVE TECH ECVT,https://www.coches.net/toyota-corolla-18-125h-active-tech-ecvt-5p-electrico-hibrido-2021-en-sevilla-62528838-covo.aspx,Motorevo Sevilla,True,2026-02-23,2026-02-23
2026-01-29T16:04:08Z,Híbrido,Sevilla,TOYOTA,Corolla,18980,21000,TOYOTA Corolla 1.8 125H ACTIVE TECH ECVT,https://www.coches.net/toyota-corolla-18-125h-active-tech-ecvt-5p-electrico-hibrido-2020-en-sevilla-62517991-covo.aspx,Motorevo Sevilla,True,2026-02-23,2026-02-23
2026-01-27T16:55:22Z,Diésel,Sevilla,SEAT,León,13990,129794,SEAT León 2.0 TDI SS Style,https://www.coches.net/seat-leon-20-tdi-85kw-ss-style-5p-diesel-2022-en-sevilla-62501580-covo.aspx,Motorevo Sevilla,True,2026-02-23,2026-02-23
2026-01-27T18:25:43Z,Híbrido,Sevilla,LAND-ROVER,Range Rover Evoque,24990,107664,LAND-ROVER Range Rover Evoque 2.0 D204 RDynamic SE AUTO 4WD MHEV,https://www.coches.net/land-rover-range-rover-evoque-20-d204-rdynamic-se-auto-4wd-mhev-5p-electrico-hibrido-2022-en-sevilla-62502663-covo.aspx,Motorevo Sevilla,True,2026-02-23,2026-02-23
2026-01-29T16:03:55Z,Híbrido,Sevilla,HYUNDAI,Tucson,18990,125043,HYUNDAI Tucson 1.6 CRDI 48V Maxx DCT,https://www.coches.net/hyundai-tucson-16-crdi-100kw-136cv-48v-maxx-dct-5p-electrico-hibrido-2022-en-sevilla-62517985-covo.aspx,Motorevo Sevilla,True,2026-02-23,2026-02-23
2026-02-07T13:07:58Z,Gasolina,Sevilla,SKODA,Kamiq,15890,52787,SKODA Kamiq 1.0 TSI AMBITION,https://www.coches.net/skoda-kamiq-10-tsi-81kw-110cv-ambition-5p-gasolina-2022-en-sevilla-62588662-covo.aspx,Motorevo Sevilla,True,2026-02-23,2026-02-23
2026-02-13T12:43:20Z,Gasolina,Sevilla,PEUGEOT,308,15990,39880,PEUGEOT 308 Active Pack Puretech 130 SS MAN,https://www.coches.net/peugeot-308-5p-active-pack-puretech-130-ss-man-5p-gasolina-2022-en-sevilla-62636882-covo.aspx,Motorevo Sevilla,True,2026-02-23,2026-02-23
2026-02-13T12:43:17Z,Diésel,Sevilla,SEAT,León,12790,155496,SEAT León SP 2.0 TDI Style,https://www.coches.net/seat-leon-sp-20-tdi-85kw-style-5p-diesel-2022-en-sevilla-62636872-covo.aspx,Motorevo Sevilla,True,2026-02-23,2026-02-23
2026-02-13T12:43:18Z,Diésel,Sevilla,SEAT,León,13490,146818,SEAT León 2.0 TDI SS Style,https://www.coches.net/seat-leon-20-tdi-85kw-ss-style-5p-diesel-2021-en-sevilla-62636875-covo.aspx,Motorevo Sevilla,True,2026-02-23,2026-02-23
2026-02-14T10:54:51Z,Diésel,Sevilla,PEUGEOT,208,11450,62768,PEUGEOT 208 BlueHDi Active,https://www.coches.net/peugeot-208-bluehdi-73kw-100cv-active-5p-diesel-2021-en-sevilla-62642657-covo.aspx,Motorevo Sevilla,True,2026-02-23,2026-02-23
2026-01-31T14:05:34Z,Diésel,Sevilla,BMW,Serie 1,20300,107000,BMW Serie 1 116d Corporate Auto.,https://www.coches.net/bmw-serie-1-116d-corporate-auto-5p-diesel-2022-en-sevilla-62532574-covo.aspx,Stylo Motor,True,2026-02-23,2026-02-23
2026-02-03T13:45:58Z,Gasolina,Sevilla,BMW,Serie 4,75490,85000,BMW Serie 4 M4 Competition,https://www.coches.net/bmw-serie-4-m4-competition-2p-gasolina-2022-en-sevilla-62554809-covo.aspx,Stylo Motor,True,2026-02-23,2026-02-23
2026-02-14T13:30:37Z,Diésel,Sevilla,BMW,Serie 1,20300,107000,BMW Serie 1 116d Corporate Auto.,https://www.coches.net/bmw-serie-1-116d-corporate-auto-5p-diesel-2022-en-sevilla-62643645-covo.aspx,Stylo Motor,True,2026-02-23,2026-02-23
2026-01-27T23:53:53Z,Diésel,Sevilla,SKODA,Octavia,10999,242000,SKODA Octavia 1.6 TDI Active,https://www.coches.net/skoda-octavia-16-tdi-85kw-115cv-active-5p-diesel-2019-en-sevilla-62504910-covo.aspx,Ten Motors,True,2026-02-23,2026-02-23
2026-01-29T23:24:00Z,Diésel,Sevilla,SEAT,León,10999,255000,SEAT León 2.0 TDI SS Style,https://www.coches.net/seat-leon-20-tdi-85kw-ss-style-5p-diesel-2022-en-sevilla-62521429-covo.aspx,Ten Motors,True,2026-02-23,2026-02-23
2026-01-25T19:05:19Z,Diésel,Sevilla,CITROEN,Berlingo,13900,44950,CITROEN Berlingo Talla M BlueHDi 100 SHINE,https://www.coches.net/citroen-berlingo-talla-m-bluehdi-100-shine-5p-diesel-2018-en-sevilla-62486352-covo.aspx,Ten Motors,True,2026-02-23,2026-02-23
2026-02-07T09:27:13Z,Diésel,Sevilla,MITSUBISHI,L200,14999,297108,MITSUBISHI L200 DC 250 DID MPro,https://www.coches.net/mitsubishi-l200-dc-250-did-mpro-4p-diesel-2017-en-sevilla-62587229-covo.aspx,Ten Motors,True,2026-02-23,2026-02-23
2026-02-07T17:25:06Z,Diésel,Sevilla,MERCEDES-BENZ,Clase CLA,16999,278000,MERCEDES-BENZ Clase CLA CLA 220 d AMG Line,https://www.coches.net/mercedes-benz-clase-cla-cla-220-d-amg-line-4p-diesel-2016-en-sevilla-62590065-covo.aspx,Ten Motors,True,2026-02-23,2026-02-23
2026-01-25T18:46:51Z,Diésel,Sevilla,VOLKSWAGEN,Touran,17450,210000,VOLKSWAGEN Touran Advance 2.0 TDI DSG,https://www.coches.net/volkswagen-touran-advance-20-tdi-85kw-115cv-dsg-5p-diesel-2020-en-sevilla-62486231-covo.aspx,Ten Motors,True,2026-02-23,2026-02-23
2026-02-10T23:18:47Z,Diésel,Sevilla,PORSCHE,Panamera,23999,211884,PORSCHE Panamera 3.0 TD Tiptronic Platinum Edition,https://www.coches.net/porsche-panamera-30-td-tiptronic-platinum-edition-5p-diesel-2013-en-sevilla-62615445-covo.aspx,Ten Motors,True,2026-02-23,2026-02-23
2026-01-25T01:16:43Z,Diésel,Sevilla,MERCEDES-BENZ,Clase S,25999,319000,MERCEDES-BENZ Clase S S 350 d,https://www.coches.net/mercedes-benz-clase-s-s-350-d-4p-diesel-2017-en-sevilla-62483233-covo.aspx,Ten Motors,True,2026-02-23,2026-02-23
2026-02-19T07:04:56Z,Diésel,Sevilla,MERCEDES-BENZ,Clase GLE Coupé,31999,288000,MERCEDES-BENZ Clase GLE Coupé GLE 350 d 4MATIC,https://www.coches.net/mercedes-benz-clase-gle-coupe-gle-350-d-4matic-5p-diesel-2015-en-sevilla-70009094-covo.aspx,Ten Motors,True,2026-02-23,2026-02-23
2026-02-04T18:08:56Z,Gasolina,Sevilla,MERCEDES-BENZ,Clase C,47499,112000,MERCEDES-BENZ Clase C C Coupe MercedesAMG C 63 S,https://www.coches.net/mercedes-benz-clase-c-c-coupe-mercedesamg-c-63-s-2p-gasolina-2017-en-sevilla-62566032-covo.aspx,Ten Motors,True,2026-02-23,2026-02-23
2026-01-25T19:09:26Z,Gasolina,Sevilla,BMW,Serie 3,49990,122000,BMW Serie 3 M3,https://www.coches.net/bmw-serie-3-m3-4p-gasolina-2016-en-sevilla-62486375-covo.aspx,Ten Motors,True,2026-02-23,2026-02-23
2026-01-25T01:11:52Z,Gasolina,Sevilla,LAMBORGHINI,Urus,339990,40000,LAMBORGHINI Urus 4.0 V8 Performante,https://www.coches.net/lamborghini-urus-40-v8-performante-5p-gasolina-2024-en-sevilla-62483228-covo.aspx,Ten Motors,True,2026-02-23,2026-02-23
2026-02-19T07:03:02Z,Diésel,Sevilla,AUDI,A4,7999,240201,AUDI A4 Avant 2.7 TDI multitronic DPF,https://www.coches.net/audi-a4-avant-27-tdi-190cv-multitronic-dpf-5p-diesel-2012-en-sevilla-70009092-covo.aspx,Ten Motors,True,2026-02-23,2026-02-23
2026-02-20T00:47:00Z,Diésel,Sevilla,KIA,Ceed,5990,306000,KIA Ceed 1.6 CRDi Drive,https://www.coches.net/kia-ceed-16-crdi-85kw-115cv-drive-5p-diesel-2020-en-sevilla-70017882-covo.aspx,Ten Motors,True,2026-02-23,2026-02-23
2026-02-16T19:18:58Z,Híbrido enchufable,Sevilla,MERCEDES-BENZ,GLE,67999,48000,MERCEDES-BENZ GLE GLE 350 de 4MATIC Hibrido Enchufable,https://www.coches.net/mercedes-benz-gle-gle-350-de-4matic-hibrido-enchufable-5p-electrico-hibrido-2020-en-sevilla-62657716-covo.aspx,Royma Automotor,True,2026-02-23,2026-02-23
2026-02-23T09:19:39Z,Gasolina,Sevilla,RENAULT,Clio,11899,45703,RENAULT Clio Intens TCe GPF,https://www.coches.net/renault-clio-intens-tce-gpf-74-kw-100cv-5p-gasolina-2019-en-sevilla-70035992-covo.aspx,Autohero Sevilla,True,2026-02-23,2026-02-23
2026-02-21T20:24:29Z,Diésel,Sevilla,RENAULT,Mégane,13900,149000,RENAULT Mégane Equilibre Blue dCi,https://www.coches.net/renault-megane-equilibre-blue-dci-85-kw-115cv-5p-diesel-2023-en-sevilla-70029956-covo.aspx,E-Motion Automoviles,True,2026-02-23,2026-02-23
2026-02-08T09:59:51Z,Diésel,Alicante,MERCEDES-BENZ,GLC Coupe,34900,178000,MERCEDES-BENZ GLC Coupe GLC 200 d 4MATIC,https://www.coches.net/mercedes-benz-glc-coupe-glc-200-d-4matic-5p-diesel-2020-en-alicante-62592162-covo.aspx,,False,2026-02-23,2026-02-23
2026-02-05T13:36:04Z,Diésel,Madrid,SKODA,Octavia,16950,199336,SKODA Octavia Combi 2.0 TDI DSG Style,https://www.coches.net/skoda-octavia-combi-20-tdi-110kw-150cv-dsg-style-5p-diesel-2021-en-madrid-62572554-covo.aspx,Bella Machina ,True,2026-02-23,2026-02-23
2025-11-11T15:31:27Z,Diésel,Alicante,NISSAN,Navara,22600,73900,NISSAN Navara DC 2.3dCi 120kW160CV Visia BDif PCCT,https://www.coches.net/nissan-navara-dc-23dci-120kw160cv-visia-bdif-pcct-4p-diesel-2019-en-alicante-61953750-covo.aspx,"Power Gardens, S.L.",True,2026-02-23,2026-02-23
2026-02-04T09:03:41Z,Gasolina,Alicante,PEUGEOT,2008,7400,141500,PEUGEOT 2008 Style 1.2L PureTech,https://www.coches.net/peugeot-2008-style-12l-puretech-60kw-82cv-5p-gasolina-2017-en-alicante-62560182-covo.aspx,,False,2026-02-23,2026-02-23
2026-01-26T17:52:45Z,Híbrido,Alicante,BMW,X6,72990,30000,BMW X6 xDrive30d,https://www.coches.net/bmw-x6-xdrive30d-5p-electrico-hibrido-2023-en-alicante-62493708-covo.aspx,BENIAUTOS,True,2026-02-23,2026-02-23
2025-05-19T16:56:39Z,Diésel,Alicante,MERCEDES-BENZ,Clase C,27999,100000,MERCEDES-BENZ Clase C Coupe C 220 d,https://www.coches.net/mercedes-benz-clase-c-coupe-c-220-d-2p-diesel-2018-en-alicante-60598866-covo.aspx,Autotrader Levante sl & CompramosSuCoche.es,True,2026-02-23,2026-02-23
2025-09-19T16:21:56Z,Diésel,Alicante,PEUGEOT,5008,17999,127000,PEUGEOT 5008 GTLine 1.6L BlueHDi SS,https://www.coches.net/peugeot-5008-gtline-16l-bluehdi-88kw-120cv-ss-5p-diesel-2017-en-alicante-61516644-covo.aspx,Autotrader Levante sl & CompramosSuCoche.es,True,2026-02-23,2026-02-23
2025-10-22T14:34:48Z,Diésel,Alicante,MERCEDES-BENZ,Clase E,13999,196000,MERCEDES-BENZ Clase E E 200 CDI Blue Efficiency Avantgarde,https://www.coches.net/mercedes-benz-clase-e-e-200-cdi-blue-efficiency-avantgarde-4p-diesel-2009-en-alicante-61786969-covo.aspx,Autotrader Levante sl & CompramosSuCoche.es,True,2026-02-23,2026-02-23
2025-10-30T18:43:40Z,Diésel,Alicante,PEUGEOT,508,16499,154000,PEUGEOT 508 Allure BlueHDi 160 SS EAT8,https://www.coches.net/peugeot-508-5p-allure-bluehdi-120kw-160-ss-eat8-5p-diesel-2019-en-alicante-61854249-covo.aspx,Autotrader Levante sl & CompramosSuCoche.es,True,2026-02-23,2026-02-23
2025-10-31T16:42:07Z,Gasolina,Alicante,MERCEDES-BENZ,Clase CLS,21499,237000,MERCEDES-BENZ Clase CLS CLS 350 BlueEFFICIENCY,https://www.coches.net/mercedes-benz-clase-cls-cls-350-blueefficiency-4p-gasolina-2011-en-alicante-61861682-covo.aspx,Autotrader Levante sl & CompramosSuCoche.es,True,2026-02-23,2026-02-23
2025-11-14T13:05:25Z,Híbrido,Alicante,VOLVO,XC60,35999,51000,VOLVO XC60 2.0 B4 D Core Auto,https://www.coches.net/volvo-xc60-20-b4-d-core-auto-5p-electrico-hibrido-2024-en-alicante-61982294-covo.aspx,Autotrader Levante sl & CompramosSuCoche.es,True,2026-02-23,2026-02-23
2025-11-21T19:11:42Z,Gasolina,Alicante,MERCEDES-BENZ,CLA,29899,137000,MERCEDES-BENZ CLA CLA 200,https://www.coches.net/mercedes-benz-cla-cla-200-4p-gasolina-2020-en-alicante-62041997-covo.aspx,Autotrader Levante sl & CompramosSuCoche.es,True,2026-02-23,2026-02-23
2025-12-11T18:21:48Z,Gasolina,Alicante,BMW,Serie 7,17900,123000,BMW Serie 7 740i,https://www.coches.net/bmw-serie-7-740i-4p-gasolina-2012-en-alicante-62198078-covo.aspx,Gb Cars,True,2026-02-23,2026-02-23
2025-12-12T12:42:59Z,Gasolina,Alicante,LAND-ROVER,Freelander,8990,165000,LAND-ROVER Freelander 3.2 i6 SE,https://www.coches.net/land-rover-freelander-32-i6-se-5p-gasolina-2009-en-alicante-62203645-covo.aspx,Gb Cars,True,2026-02-23,2026-02-23
2025-12-15T13:38:42Z,Gasolina,Alicante,MERCEDES-BENZ,GLA,31800,45500,MERCEDES-BENZ GLA GLA 200,https://www.coches.net/mercedes-benz-gla-gla-200-5p-gasolina-2020-en-alicante-62221013-covo.aspx,MosMotor Select Car,True,2026-02-23,2026-02-23
2025-12-15T19:24:14Z,Diésel,Alicante,VOLKSWAGEN,Passat CC,9990,242000,VOLKSWAGEN Passat CC 2.0 TDI Advance BlueMotion Tech,https://www.coches.net/volkswagen-passat-cc-20-tdi-140cv-advance-bluemotion-tech-4p-diesel-2012-en-alicante-62225325-covo.aspx,Gb Cars,True,2026-02-23,2026-02-23
2025-12-16T19:33:47Z,Gasolina,Alicante,AUDI,A3,6990,83000,AUDI A3 Sportback 1.6 FSI Ambiente,https://www.coches.net/audi-a3-sportback-16-fsi-ambiente-5p-gasolina-2005-en-alicante-62235942-covo.aspx,Gb Cars,True,2026-02-23,2026-02-23
2025-12-18T13:43:50Z,Gasolina,Alicante,PEUGEOT,207,5990,136000,PEUGEOT 207 CC 1.6 VTi 16v 120,https://www.coches.net/peugeot-207-cc-16-vti-16v-120-2p-gasolina-2009-en-alicante-62250719-covo.aspx,Gb Cars,True,2026-02-23,2026-02-23
2025-12-22T09:27:36Z,Diésel,Alicante,MERCEDES-BENZ,GLA,32990,60000,MERCEDES-BENZ GLA GLA 200 D,https://www.coches.net/mercedes-benz-gla-gla-200-d-5p-diesel-2020-en-alicante-62270883-covo.aspx,Gb Cars,True,2026-02-23,2026-02-23
2025-12-22T14:55:29Z,Diésel,Alicante,VOLVO,XC60,17650,315848,VOLVO XC60 2.0 D3 Momentum,https://www.coches.net/volvo-xc60-20-d3-momentum-5p-diesel-2019-en-alicante-62274595-covo.aspx,Wallscar Multimarca,True,2026-02-23,2026-02-23
2025-12-26T16:50:45Z,Híbrido,Alicante,KIA,Sportage,27990,16000,KIA Sportage 1.6 TGDi MHEV Tech 4x2,https://www.coches.net/kia-sportage-16-tgdi-118kw-160cv-mhev-tech-4x2-5p-electrico-hibrido-2025-en-alicante-62297814-covo.aspx,Gb Cars,True,2026-02-23,2026-02-23
2025-12-27T16:33:50Z,Diésel,Alicante,MERCEDES-BENZ,Clase GLC,26990,242000,MERCEDES-BENZ Clase GLC GLC 350 d 4MATIC,https://www.coches.net/mercedes-benz-clase-glc-glc-350-d-4matic-5p-diesel-2018-en-alicante-62302221-covo.aspx,Gb Cars,True,2026-02-23,2026-02-23
2025-12-29T15:42:22Z,Gasolina,Alicante,JAGUAR,F-Type,45650,47349,JAGUAR F-Type 2.0 I4 300PS RWD Aut RDynamic Black,https://www.coches.net/jaguar-f-type-20-i4-300ps-rwd-aut-rdynamic-black-3p-gasolina-2022-en-alicante-62311106-covo.aspx,Wallscar Multimarca,True,2026-02-23,2026-02-23
2025-12-31T10:35:46Z,Gasolina,Alicante,JEEP,Renegade,13990,121000,JEEP Renegade Sport 1.0G 4x2,https://www.coches.net/jeep-renegade-sport-10g-88kw-120cv-4x2-5p-gasolina-2021-en-alicante-62322779-covo.aspx,Gb Cars,True,2026-02-23,2026-02-23
2026-01-07T12:47:31Z,Diésel,Alicante,OPEL,Corsa,12399,63000,OPEL Corsa 1.5D DT Elegance,https://www.coches.net/opel-corsa-15d-dt-74kw-100cv-elegance-5p-diesel-2021-en-alicante-62353885-covo.aspx,Autotrader Levante sl & CompramosSuCoche.es,True,2026-02-23,2026-02-23
2026-01-07T17:57:06Z,Gasolina,Alicante,MERCEDES-BENZ,CLA,28999,89500,MERCEDES-BENZ CLA CLA 200,https://www.coches.net/mercedes-benz-cla-cla-200-4p-gasolina-2019-en-alicante-62356572-covo.aspx,Massini Cars,True,2026-02-23,2026-02-23
2026-01-09T09:50:44Z,Gasolina,Alicante,MINI,MINI,9990,113000,MINI MINI One 75 CV,https://www.coches.net/mini-mini-one-75-cv-3p-gasolina-2013-en-alicante-62367728-covo.aspx,Gb Cars,True,2026-02-23,2026-02-23
2026-01-12T11:08:56Z,Híbrido,Alicante,MERCEDES-BENZ,Clase C,36800,54925,MERCEDES-BENZ Clase C C 200,https://www.coches.net/mercedes-benz-clase-c-c-200-4p-electrico-hibrido-2021-en-alicante-62384983-covo.aspx,MosMotor Select Car,True,2026-02-23,2026-02-23
2026-01-12T16:47:16Z,Gasolina,Alicante,PORSCHE,Macan,66999,41500,PORSCHE Macan Macan,https://www.coches.net/porsche-macan-macan-5p-gasolina-2022-en-alicante-62388866-covo.aspx,Massini Cars,True,2026-02-23,2026-02-23
2026-01-12T16:51:36Z,Diésel,Alicante,BMW,X2,30800,26819,BMW X2 xDrive20dA,https://www.coches.net/bmw-x2-xdrive20da-5p-diesel-2018-en-alicante-62388940-covo.aspx,MosMotor Select Car,True,2026-02-23,2026-02-23
2026-01-12T17:44:07Z,Diésel,Alicante,VOLKSWAGEN,Golf Sportsvan,13990,52000,VOLKSWAGEN Golf Sportsvan Advance 1.6 TDI BMT DSG,https://www.coches.net/volkswagen-golf-sportsvan-advance-16-tdi-110cv-bmt-dsg-5p-diesel-2015-en-alicante-62390139-covo.aspx,Gb Cars,True,2026-02-23,2026-02-23
2026-01-12T18:06:57Z,Gasolina,Alicante,PORSCHE,Panamera,107999,74500,PORSCHE Panamera GTS,https://www.coches.net/porsche-panamera-gts-5p-gasolina-2023-en-alicante-62390479-covo.aspx,Massini Cars,True,2026-02-23,2026-02-23
2026-01-12T18:11:05Z,Gasolina,Alicante,MERCEDES-BENZ,CLA,34999,79500,MERCEDES-BENZ CLA CLA 250 4MATIC Shooting Brake,https://www.coches.net/mercedes-benz-cla-cla-250-4matic-shooting-brake-5p-gasolina-2020-en-alicante-62390520-covo.aspx,Massini Cars,True,2026-02-23,2026-02-23
2026-01-12T19:25:12Z,Diésel,Alicante,MERCEDES-BENZ,Clase M,11990,169000,MERCEDES-BENZ Clase M ML 400 CDI AUTO,https://www.coches.net/mercedes-benz-clase-m-ml-400-cdi-auto-5p-diesel-2003-en-alicante-62391384-covo.aspx,Gb Cars,True,2026-02-23,2026-02-23
2026-01-12T19:45:40Z,Gasolina,Alicante,PORSCHE,Macan,64999,79500,PORSCHE Macan Macan,https://www.coches.net/porsche-macan-macan-5p-gasolina-2022-en-alicante-62391628-covo.aspx,Massini Cars,True,2026-02-23,2026-02-23
2026-01-14T10:32:27Z,Híbrido enchufable,Alicante,PORSCHE,Panamera,66999,116500,PORSCHE Panamera 4 EHybrid,https://www.coches.net/porsche-panamera-4-ehybrid-5p-electrico-hibrido-2018-en-alicante-62404030-covo.aspx,Massini Cars,True,2026-02-23,2026-02-23
2026-01-14T11:27:35Z,Híbrido enchufable,Alicante,PORSCHE,Panamera,59999,154500,PORSCHE Panamera 4 EHybrid Sport Turismo,https://www.coches.net/porsche-panamera-4-ehybrid-sport-turismo-5p-electrico-hibrido-2018-en-alicante-62404700-covo.aspx,Massini Cars,True,2026-02-23,2026-02-23
2026-01-14T11:28:04Z,Diésel,Alicante,PORSCHE,Cayenne,39999,124500,PORSCHE Cayenne S Diesel,https://www.coches.net/porsche-cayenne-s-diesel-5p-diesel-2016-en-alicante-62404704-covo.aspx,Massini Cars,True,2026-02-23,2026-02-23
2026-01-14T12:10:11Z,Gasolina,Alicante,MERCEDES-BENZ,CLA,33999,84500,MERCEDES-BENZ CLA CLA 250 4MATIC,https://www.coches.net/mercedes-benz-cla-cla-250-4matic-4p-gasolina-2020-en-alicante-62405254-covo.aspx,Massini Cars,True,2026-02-23,2026-02-23
